,State,Year,Murder,Rape,Foeticide,Kidnapping and Abduction,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
2564,bihar,2014,2.0,4.0,0.0,360.0,0.0,0.0,15.0,0.0,0.0,0.0,381.0
2565,bihar,2014,3.0,1.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,30.0,319.0
2566,bihar,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2567,chhattisgarh,2014,9.0,150.0,1.0,178.0,0.0,1.0,0.0,0.0,0.0,88.0,633.0
2568,chhattisgarh,2014,4.0,67.0,0.0,260.0,0.0,2.0,0.0,0.0,0.0,67.0,439.0
2569,chhattisgarh,2014,1.0,104.0,0.0,273.0,0.0,0.0,1.0,2.0,0.0,182.0,673.0
2570,chhattisgarh,2014,16.0,118.0,3.0,322.0,1.0,1.0,0.0,0.0,0.0,152.0,793.0
2571,chhattisgarh,2014,6.0,82.0,0.0,187.0,0.0,0.0,0.0,0.0,0.0,15.0,418.0
2572,chhattisgarh,2014,8.0,179.0,1.0,374.0,0.0,1.0,0.0,0.0,1.0,76.0,908.0
2573,chhattisgarh,2014,6.0,106.0,0.0,250.0,0.0,0.0,0.0,0.0,1.0,76.0,494.0
2574,goa,2014,3.0,57.0,0.0,134.0,1.0,3.0,0.0,0.0,0.0,78.0,330.0
2575,gujarat,2014,13.0,39.0,0.0,490.0,0.0,11.0,0.0,0.0,0.0,67.0,707.0
2576,gujarat,2014,11.0,27.0,0.0,151.0,0.0,15.0,0.0,0.0,2.0,22.0,250.0
2577,gujarat,2014,2.0,15.0,0.0,119.0,0.0,9.0,0.0,0.0,0.0,15.0,166.0
2578,gujarat,2014,9.0,15.0,0.0,102.0,0.0,6.0,0.0,0.0,1.0,3.0,149.0
2579,gujarat,2014,13.0,43.0,0.0,188.0,0.0,11.0,0.0,0.0,4.0,6.0,299.0
2580,gujarat,2014,6.0,9.0,0.0,157.0,0.0,1.0,0.0,0.0,1.0,17.0,213.0
2581,gujarat,2014,1.0,22.0,0.0,151.0,0.0,4.0,0.0,0.0,0.0,3.0,281.0
2582,gujarat,2014,6.0,27.0,0.0,179.0,0.0,2.0,0.0,0.0,2.0,16.0,259.0
2583,gujarat,2014,13.0,71.0,0.0,321.0,0.0,19.0,0.0,0.0,3.0,33.0,543.0
2584,gujarat,2014,8.0,23.0,0.0,240.0,0.0,4.0,0.0,0.0,3.0,9.0,343.0
2585,gujarat,2014,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0
2586,haryana,2014,4.0,68.0,2.0,87.0,0.0,6.0,0.0,0.0,1.0,3.0,237.0
2587,haryana,2014,11.0,68.0,1.0,166.0,0.0,10.0,163.0,0.0,2.0,99.0,611.0
2588,haryana,2014,9.0,105.0,0.0,182.0,1.0,1.0,46.0,0.0,4.0,46.0,477.0
2589,haryana,2014,13.0,50.0,0.0,70.0,0.0,4.0,57.0,0.0,2.0,24.0,301.0
2590,haryana,2014,5.0,78.0,1.0,168.0,2.0,14.0,11.0,0.0,6.0,233.0,600.0
2591,haryana,2014,14.0,47.0,2.0,143.0,0.0,1.0,0.0,0.0,0.0,43.0,314.0
2592,himachal pradesh,2014,1.0,21.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,77.0
2593,himachal pradesh,2014,1.0,33.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,2.0,94.0
2594,himachal pradesh,2014,4.0,45.0,0.0,83.0,1.0,5.0,0.0,0.0,2.0,2.0,184.0
2595,himachal pradesh,2014,1.0,36.0,3.0,48.0,1.0,2.0,3.0,0.0,1.0,0.0,112.0
2596,jammu & kashmir,2014,2.0,6.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2597,jammu & kashmir,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2598,jammu & kashmir,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2599,jammu & kashmir,2014,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0
2600,jammu & kashmir,2014,1.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
2601,jammu & kashmir,2014,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2602,jammu & kashmir,2014,0.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2603,jammu & kashmir,2014,0.0,8.0,0.0,46.0,0.0,9.0,0.0,0.0,0.0,0.0,64.0
2604,jharkhand,2014,1.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2605,jharkhand,2014,1.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,60.0
2606,jharkhand,2014,5.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0
2607,jharkhand,2014,1.0,9.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0
2608,jharkhand,2014,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,61.0
2609,jharkhand,2014,0.0,9.0,1.0,8.0,0.0,0.0,12.0,0.0,1.0,0.0,81.0
2610,jharkhand,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2611,karnataka,2014,25.0,68.0,0.0,665.0,0.0,33.0,23.0,1.0,11.0,78.0,1298.0
2612,karnataka,2014,17.0,78.0,0.0,72.0,0.0,16.0,0.0,0.0,3.0,3.0,251.0
2613,karnataka,2014,2.0,65.0,0.0,40.0,0.0,5.0,3.0,0.0,1.0,2.0,160.0
2614,karnataka,2014,7.0,67.0,0.0,77.0,0.0,14.0,1.0,0.0,9.0,8.0,238.0
2615,karnataka,2014,2.0,66.0,0.0,27.0,0.0,9.0,10.0,0.0,4.0,8.0,152.0
2616,karnataka,2014,1.0,72.0,0.0,53.0,0.0,7.0,5.0,0.0,1.0,322.0,511.0
2617,karnataka,2014,12.0,101.0,0.0,79.0,0.0,0.0,7.0,0.0,7.0,15.0,290.0
2618,karnataka,2014,12.0,108.0,0.0,118.0,0.0,11.0,0.0,0.0,6.0,2.0,325.0
2619,karnataka,2014,9.0,69.0,0.0,46.0,0.0,6.0,12.0,0.0,2.0,5.0,191.0
2620,kerala,2014,7.0,146.0,0.0,14.0,0.0,0.0,1.0,0.0,6.0,96.0,449.0
2621,kerala,2014,13.0,173.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,157.0,553.0
2622,kerala,2014,6.0,127.0,0.0,19.0,1.0,2.0,0.0,0.0,1.0,83.0,468.0
2623,kerala,2014,8.0,103.0,0.0,27.0,0.0,2.0,0.0,0.0,9.0,38.0,342.0
2624,kerala,2014,7.0,204.0,0.0,40.0,0.0,1.0,3.0,0.0,3.0,67.0,575.0
2625,kerala,2014,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2626,madhya pradesh,2014,4.0,92.0,0.0,193.0,0.0,5.0,0.0,0.0,3.0,146.0,540.0
2627,madhya pradesh,2014,10.0,164.0,3.0,349.0,0.0,13.0,0.0,0.0,2.0,98.0,941.0
2628,madhya pradesh,2014,6.0,157.0,2.0,403.0,0.0,10.0,3.0,0.0,0.0,203.0,932.0
2629,madhya pradesh,2014,15.0,153.0,0.0,408.0,0.0,2.0,0.0,0.0,1.0,209.0,1021.0
2630,madhya pradesh,2014,9.0,245.0,1.0,750.0,0.0,16.0,0.0,0.0,1.0,729.0,2002.0
2631,madhya pradesh,2014,9.0,223.0,2.0,623.0,0.0,12.0,2.0,0.0,1.0,217.0,1332.0
2632,madhya pradesh,2014,11.0,164.0,0.0,602.0,0.0,3.0,0.0,0.0,0.0,309.0,1332.0
2633,madhya pradesh,2014,3.0,103.0,9.0,359.0,1.0,4.0,0.0,0.0,3.0,117.0,762.0
2634,madhya pradesh,2014,12.0,124.0,3.0,274.0,0.0,7.0,0.0,0.0,0.0,48.0,555.0
2635,madhya pradesh,2014,14.0,198.0,0.0,568.0,0.0,17.0,0.0,0.0,1.0,289.0,1248.0
2636,madhya pradesh,2014,15.0,321.0,0.0,946.0,3.0,23.0,0.0,0.0,3.0,468.0,2110.0
2637,madhya pradesh,2014,6.0,113.0,6.0,304.0,1.0,14.0,0.0,1.0,0.0,107.0,670.0
2638,madhya pradesh,2014,8.0,192.0,4.0,341.0,1.0,18.0,0.0,0.0,0.0,209.0,1058.0
2639,madhya pradesh,2014,9.0,103.0,0.0,219.0,0.0,4.0,0.0,0.0,0.0,133.0,582.0
2640,maharashtra,2014,21.0,124.0,0.0,149.0,2.0,27.0,0.0,0.0,1.0,12.0,597.0
2641,maharashtra,2014,18.0,86.0,2.0,135.0,4.0,10.0,1.0,0.0,0.0,48.0,454.0
2642,maharashtra,2014,19.0,132.0,0.0,108.0,0.0,17.0,0.0,0.0,2.0,28.0,456.0
2643,maharashtra,2014,16.0,63.0,0.0,64.0,1.0,14.0,0.0,0.0,0.0,16.0,268.0
2644,maharashtra,2014,19.0,409.0,2.0,562.0,2.0,17.0,0.0,0.0,2.0,257.0,1801.0
2645,maharashtra,2014,19.0,112.0,1.0,220.0,2.0,37.0,1.0,0.0,1.0,133.0,704.0
2646,maharashtra,2014,11.0,119.0,0.0,206.0,2.0,23.0,4.0,0.0,0.0,85.0,548.0
2647,maharashtra,2014,18.0,171.0,0.0,280.0,2.0,14.0,0.0,0.0,3.0,122.0,840.0
2648,maharashtra,2014,13.0,106.0,1.0,179.0,0.0,21.0,0.0,0.0,1.0,101.0,550.0
2649,maharashtra,2014,16.0,125.0,1.0,163.0,4.0,20.0,0.0,0.0,2.0,15.0,467.0
2650,maharashtra,2014,22.0,213.0,0.0,452.0,0.0,20.0,1.0,4.0,1.0,16.0,1129.0
2651,maharashtra,2014,3.0,54.0,0.0,98.0,0.0,5.0,0.0,0.0,1.0,44.0,301.0
2652,manipur,2014,3.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
2653,manipur,2014,1.0,20.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0
2654,manipur,2014,5.0,7.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2655,meghalaya,2014,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2656,meghalaya,2014,6.0,13.0,0.0,29.0,0.0,3.0,11.0,0.0,0.0,12.0,117.0
2657,meghalaya,2014,1.0,41.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2658,mizoram,2014,0.0,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
2659,mizoram,2014,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,47.0
2660,mizoram,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,nagaland,2014,0.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2662,nagaland,2014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2663,nagaland,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,odisha,2014,3.0,118.0,0.0,203.0,0.0,0.0,66.0,0.0,0.0,41.0,493.0
2665,odisha,2014,3.0,60.0,0.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,119.0
2666,odisha,2014,2.0,97.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,187.0
2667,odisha,2014,8.0,60.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,13.0,176.0
2668,odisha,2014,0.0,111.0,0.0,137.0,0.0,0.0,5.0,0.0,0.0,1.0,332.0
2669,odisha,2014,0.0,116.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,15.0,230.0
2670,odisha,2014,1.0,48.0,0.0,63.0,0.0,0.0,1.0,0.0,0.0,11.0,199.0
2671,odisha,2014,5.0,113.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,2.0,299.0
2672,odisha,2014,1.0,30.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,31.0,161.0
2673,punjab,2014,5.0,74.0,3.0,139.0,0.0,1.0,0.0,0.0,0.0,0.0,258.0
2674,punjab,2014,8.0,120.0,1.0,212.0,0.0,20.0,0.0,0.0,0.0,23.0,445.0
2675,punjab,2014,2.0,50.0,0.0,60.0,0.0,9.0,0.0,0.0,0.0,3.0,130.0
2676,punjab,2014,6.0,68.0,1.0,113.0,0.0,4.0,5.0,0.0,0.0,11.0,240.0
2677,punjab,2014,6.0,51.0,1.0,102.0,0.0,1.0,0.0,0.0,0.0,2.0,202.0
2678,punjab,2014,7.0,60.0,3.0,99.0,0.0,0.0,0.0,0.0,2.0,8.0,215.0
2679,punjab,2014,8.0,53.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,4.0,272.0
2680,rajasthan,2014,15.0,123.0,9.0,220.0,0.0,30.0,17.0,0.0,0.0,36.0,533.0
2681,rajasthan,2014,10.0,48.0,0.0,69.0,0.0,31.0,0.0,0.0,2.0,2.0,291.0
2682,rajasthan,2014,7.0,83.0,1.0,131.0,1.0,6.0,0.0,0.0,1.0,26.0,293.0
2683,rajasthan,2014,3.0,82.0,0.0,111.0,0.0,19.0,0.0,0.0,0.0,16.0,283.0
2684,rajasthan,2014,5.0,70.0,6.0,274.0,0.0,17.0,42.0,0.0,0.0,25.0,576.0
2685,rajasthan,2014,7.0,47.0,2.0,302.0,0.0,15.0,0.0,0.0,2.0,3.0,466.0
2686,rajasthan,2014,3.0,98.0,2.0,170.0,0.0,20.0,0.0,0.0,0.0,37.0,379.0
2687,rajasthan,2014,8.0,38.0,1.0,129.0,0.0,12.0,0.0,0.0,0.0,0.0,221.0
2688,rajasthan,2014,3.0,62.0,0.0,75.0,0.0,9.0,0.0,0.0,0.0,3.0,170.0
2689,rajasthan,2014,8.0,87.0,0.0,122.0,0.0,32.0,2.0,0.0,0.0,3.0,316.0
2690,rajasthan,2014,4.0,87.0,3.0,211.0,0.0,22.0,0.0,0.0,0.0,1.0,352.0
2691,sikkim,2014,1.0,40.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2692,sikkim,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2693,tamil nadu,2014,8.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3.0,120.0,319.0
2694,tamil nadu,2014,13.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,7.0,8.0,224.0
2695,tamil nadu,2014,7.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,2.0,2.0,144.0
2696,tamil nadu,2014,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,13.0,0.0,211.0
2697,tamil nadu,2014,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,57.0
2698,tamil nadu,2014,14.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,582.0
2699,tamil nadu,2014,12.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,5.0,35.0,222.0
2700,tamil nadu,2014,9.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,19.0,126.0
2701,tamil nadu,2014,14.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,4.0,80.0,210.0
2702,tamil nadu,2014,20.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,4.0,4.0,259.0
2703,tamil nadu,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2704,telangana,2014,28.0,212.0,1.0,396.0,2.0,7.0,6.0,1.0,3.0,44.0,827.0
2705,telangana,2014,33.0,271.0,1.0,158.0,0.0,21.0,18.0,0.0,5.0,15.0,752.0
2706,telangana,2014,9.0,85.0,0.0,58.0,0.0,15.0,2.0,0.0,4.0,17.0,271.0
2707,telangana,2014,0.0,15.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0
2708,tripura,2014,5.0,28.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,3.0,106.0
2709,tripura,2014,11.0,52.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0
2710,tripura,2014,5.0,42.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2711,uttar pradesh,2014,40.0,100.0,3.0,720.0,0.0,0.0,0.0,0.0,4.0,35.0,1336.0
2712,uttar pradesh,2014,32.0,63.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,3.0,548.0
2713,uttar pradesh,2014,25.0,89.0,0.0,405.0,0.0,0.0,0.0,0.0,0.0,18.0,875.0
2714,uttar pradesh,2014,33.0,109.0,0.0,214.0,0.0,0.0,0.0,0.0,1.0,4.0,894.0
2715,uttar pradesh,2014,42.0,65.0,1.0,221.0,0.0,0.0,0.0,0.0,2.0,14.0,737.0
2716,uttar pradesh,2014,36.0,84.0,0.0,295.0,0.0,0.0,0.0,0.0,2.0,0.0,756.0
2717,uttar pradesh,2014,28.0,118.0,1.0,351.0,0.0,1.0,0.0,0.0,0.0,28.0,758.0
2718,uttar pradesh,2014,22.0,63.0,6.0,408.0,0.0,0.0,0.0,0.0,0.0,17.0,885.0
2719,uttar pradesh,2014,13.0,97.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,18.0,869.0
2720,uttar pradesh,2014,25.0,61.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,29.0,544.0
2721,uttar pradesh,2014,25.0,55.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,23.0,710.0
2722,uttar pradesh,2014,23.0,73.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,3.0,876.0
2723,uttar pradesh,2014,23.0,56.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,2.0,610.0
2724,uttar pradesh,2014,41.0,72.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,8.0,947.0
2725,uttar pradesh,2014,41.0,80.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,8.0,849.0
2726,uttar pradesh,2014,26.0,91.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,9.0,532.0
2727,uttar pradesh,2014,23.0,107.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,23.0,658.0
2728,uttar pradesh,2014,15.0,83.0,0.0,285.0,0.0,0.0,0.0,0.0,1.0,0.0,628.0
2729,uttar pradesh,2014,30.0,72.0,0.0,323.0,1.0,0.0,0.0,0.0,0.0,14.0,823.0
2730,uttarakhand,2014,1.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0
2731,uttarakhand,2014,7.0,53.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,1.0,343.0
2732,uttarakhand,2014,3.0,13.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2733,uttarakhand,2014,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
2734,west bengal,2014,9.0,0.0,0.0,769.0,0.0,0.0,84.0,16.0,5.0,1.0,1147.0
2735,west bengal,2014,15.0,0.0,0.0,267.0,0.0,0.0,2.0,1.0,3.0,46.0,450.0
2736,west bengal,2014,2.0,0.0,0.0,194.0,0.0,0.0,144.0,0.0,3.0,21.0,556.0
2737,west bengal,2014,5.0,0.0,0.0,409.0,0.0,0.0,28.0,1.0,1.0,2.0,529.0
2738,west bengal,2014,5.0,0.0,0.0,220.0,1.0,0.0,115.0,12.0,3.0,7.0,531.0
2739,west bengal,2014,13.0,0.0,0.0,380.0,0.0,0.0,211.0,9.0,15.0,33.0,979.0
2740,west bengal,2014,10.0,0.0,0.0,77.0,0.0,0.0,125.0,17.0,3.0,7.0,333.0
2741,west bengal,2014,5.0,0.0,0.0,35.0,2.0,0.0,143.0,11.0,4.0,44.0,384.0
2742,a&n islands,2014,1.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0
2743,chandigarh,2014,0.0,32.0,1.0,130.0,0.0,3.0,0.0,0.0,0.0,12.0,208.0
2744,d&n haveli,2014,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2745,daman & diu,2014,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
2746,delhi,2014,5.0,135.0,3.0,890.0,0.0,4.0,0.0,4.0,0.0,89.0,1351.0
2747,delhi,2014,2.0,33.0,0.0,312.0,0.0,4.0,0.0,0.0,1.0,19.0,451.0
2748,delhi,2014,23.0,376.0,1.0,2700.0,0.0,10.0,0.0,0.0,0.0,95.0,3770.0
2749,delhi,2014,15.0,335.0,0.0,1788.0,1.0,7.0,0.0,0.0,1.0,19.0,2679.0
2750,delhi,2014,3.0,125.0,1.0,762.0,0.0,2.0,0.0,0.0,0.0,20.0,1099.0
2751,lakshadweep,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2752,puducherry,2014,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,1.0,38.0
2753,andhra pradesh,2015,11.0,129.0,0.0,91.0,0.0,2.0,1.0,0.0,9.0,0.0,380.0
2754,andhra pradesh,2015,6.0,106.0,0.0,95.0,1.0,7.0,17.0,0.0,0.0,57.0,419.0
2755,andhra pradesh,2015,13.0,49.0,0.0,72.0,0.0,9.0,15.0,0.0,3.0,39.0,354.0
2756,andhra pradesh,2015,4.0,75.0,0.0,69.0,0.0,9.0,0.0,0.0,1.0,114.0,331.0
2757,andhra pradesh,2015,10.0,130.0,0.0,170.0,0.0,0.0,0.0,0.0,2.0,88.0,508.0
2758,arunachal pradesh,2015,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2759,arunachal pradesh,2015,1.0,5.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2760,arunachal pradesh,2015,3.0,13.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
2761,arunachal pradesh,2015,2.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2762,arunachal pradesh,2015,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2763,assam,2015,1.0,0.0,0.0,147.0,0.0,0.0,266.0,0.0,5.0,0.0,530.0
2764,assam,2015,3.0,0.0,0.0,6.0,0.0,0.0,159.0,0.0,6.0,0.0,241.0
2765,assam,2015,0.0,0.0,0.0,5.0,0.0,0.0,240.0,0.0,2.0,26.0,400.0
2766,assam,2015,1.0,9.0,0.0,3.0,0.0,0.0,433.0,0.0,0.0,0.0,619.0
2767,assam,2015,2.0,6.0,0.0,39.0,0.0,0.0,8.0,0.0,0.0,0.0,144.0
2768,assam,2015,2.0,8.0,0.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,130.0
2769,assam,2015,2.0,7.0,0.0,48.0,0.0,0.0,59.0,0.0,0.0,89.0,305.0
2770,assam,2015,3.0,9.0,0.0,24.0,0.0,0.0,70.0,0.0,0.0,16.0,291.0
2771,assam,2015,0.0,4.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0
2772,assam,2015,2.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,134.0
2773,bihar,2015,6.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
2774,bihar,2015,7.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,0.0,17.0,74.0
2775,bihar,2015,9.0,19.0,0.0,95.0,0.0,0.0,31.0,0.0,0.0,5.0,174.0
2776,bihar,2015,5.0,2.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2777,bihar,2015,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2778,bihar,2015,6.0,41.0,0.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,140.0
2779,bihar,2015,36.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,8.0,143.0
2780,bihar,2015,12.0,20.0,0.0,339.0,0.0,0.0,252.0,0.0,0.0,0.0,627.0
2781,bihar,2015,9.0,22.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0
2782,bihar,2015,2.0,3.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0
2783,bihar,2015,5.0,9.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,25.0,292.0
2784,bihar,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,chhattisgarh,2015,7.0,70.0,1.0,166.0,0.0,4.0,0.0,0.0,0.0,97.0,518.0
2786,chhattisgarh,2015,9.0,7.0,7.0,245.0,0.0,4.0,2.0,0.0,1.0,31.0,440.0
2787,chhattisgarh,2015,7.0,54.0,1.0,265.0,3.0,2.0,0.0,1.0,2.0,177.0,753.0
2788,chhattisgarh,2015,11.0,28.0,2.0,257.0,2.0,2.0,0.0,0.0,1.0,152.0,657.0
2789,chhattisgarh,2015,7.0,58.0,0.0,204.0,0.0,1.0,0.0,0.0,0.0,57.0,489.0
2790,chhattisgarh,2015,15.0,15.0,0.0,476.0,3.0,8.0,0.0,1.0,0.0,152.0,1038.0
2791,chhattisgarh,2015,10.0,85.0,0.0,233.0,0.0,0.0,0.0,0.0,2.0,138.0,574.0
2792,goa,2015,3.0,50.0,0.0,102.0,0.0,6.0,0.0,0.0,0.0,49.0,242.0
2793,gujarat,2015,9.0,3.0,0.0,427.0,0.0,13.0,0.0,0.0,2.0,74.0,867.0
2794,gujarat,2015,11.0,0.0,1.0,77.0,0.0,9.0,0.0,0.0,1.0,5.0,317.0
2795,gujarat,2015,1.0,24.0,0.0,80.0,0.0,8.0,0.0,0.0,1.0,7.0,236.0
2796,gujarat,2015,8.0,3.0,0.0,56.0,0.0,3.0,0.0,0.0,2.0,2.0,167.0
2797,gujarat,2015,6.0,2.0,0.0,91.0,0.0,1.0,1.0,0.0,1.0,6.0,233.0
2798,gujarat,2015,5.0,10.0,0.0,171.0,0.0,3.0,0.0,0.0,0.0,24.0,272.0
2799,gujarat,2015,8.0,0.0,0.0,52.0,0.0,5.0,0.0,0.0,1.0,3.0,224.0
2800,gujarat,2015,10.0,2.0,0.0,156.0,0.0,4.0,0.0,0.0,0.0,3.0,228.0
2801,gujarat,2015,11.0,12.0,0.0,284.0,0.0,12.0,0.0,0.0,1.0,2.0,538.0
2802,gujarat,2015,8.0,0.0,0.0,188.0,0.0,2.0,0.0,0.0,0.0,12.0,529.0
2803,gujarat,2015,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2804,haryana,2015,9.0,86.0,0.0,243.0,0.0,0.0,30.0,0.0,1.0,30.0,523.0
2805,haryana,2015,11.0,36.0,2.0,295.0,0.0,6.0,32.0,0.0,2.0,204.0,729.0
2806,haryana,2015,9.0,40.0,10.0,154.0,0.0,1.0,49.0,2.0,3.0,107.0,614.0
2807,haryana,2015,4.0,30.0,2.0,130.0,0.0,2.0,67.0,0.0,2.0,5.0,394.0
2808,haryana,2015,13.0,37.0,0.0,269.0,0.0,10.0,12.0,0.0,5.0,174.0,651.0
2809,haryana,2015,4.0,32.0,0.0,164.0,0.0,8.0,0.0,0.0,1.0,54.0,351.0
2810,himachal pradesh,2015,0.0,27.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2811,himachal pradesh,2015,1.0,35.0,0.0,60.0,0.0,2.0,0.0,0.0,0.0,1.0,120.0
